CountryCode,SeriesCode,DESCRIPTION
SRB,SH.XPD.PRIV.ZS," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SH.XPD.PUBL," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SH.XPD.PUBL.GX.ZS," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SH.XPD.PUBL.ZS," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SH.XPD.TOTL.ZS," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  "
SRB,SM.POP.NETM,Data sources and note : United Nations World Population Prospects. Including Kosovo.
SRB,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
SRB,SP.DYN.AMRT.FE,Data sources and note : United Nations World Population Prospects. Including Kosovo.
SRB,SP.DYN.AMRT.MA,Data sources and note : United Nations World Population Prospects. Including Kosovo.
SRB,SP.DYN.CBRT.IN,Data sources : Eurostat
SRB,SP.DYN.CDRT.IN,Data sources : Eurostat
SRB,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.DYN.LE00.IN,Derived using male and female life expectancy
SRB,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.DYN.TFRT.IN,"Data sources : Eurostat, Council of Europe, INED"
SRB,SP.DYN.TO65.FE.ZS,Includes Kosovo.
SRB,SP.DYN.TO65.MA.ZS,Includes Kosovo.
SRB,SP.POP.0014.TO.ZS,Including Kosovo.
SRB,SP.POP.1564.TO.ZS,Including Kosovo.
SRB,SP.POP.65UP.TO.ZS,Including Kosovo.
SRB,SP.POP.DPND,Including Kosovo.
SRB,SP.POP.DPND.OL,Including Kosovo.
SRB,SP.POP.DPND.YG,Including Kosovo.
SRB,SP.POP.GROW,"Statistical Office of the Republic of Serbia, Eurostat, TransMONEE, Council of Europe. Excluding Kosovo for all years 1950-2011"
SRB,SP.POP.TOTL,"Statistical Office of the Republic of Serbia, Eurostat, TransMONEE, Council of Europe. Excluding Kosovo for all years 1950-2011"
SRB,SP.POP.TOTL.FE.ZS,Excluding Kosovo.
SSD,SP.DYN.CBRT.IN,"Data source: National Bureau of Statistics, Republic of South Sudan"
SSD,SP.DYN.CDRT.IN,"Data source: National Bureau of Statistics, Republic of South Sudan"
SSD,SP.DYN.LE00.FE.IN,"Data source: National Bureau of Statistics, Republic of South Sudan"
SSD,SP.DYN.LE00.IN,Derived using male and female life expectancy
SSD,SP.DYN.LE00.MA.IN,"Data source: National Bureau of Statistics, Republic of South Sudan"
SSD,SP.DYN.TFRT.IN,"Data source: National Bureau of Statistics, Republic of South Sudan"
SSD,SP.POP.GROW,Provisional interim estimates from the United Nations Population Division.
SSD,SP.POP.TOTL,Provisional interim estimates from the United Nations Population Division.
STP,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Data for 2010 include the effects of MDRI and HIPC debt relief in the amount of $37 thousand."
STP,SM.POP.NETM,Data sources : United Nations World Population Prospects
STP,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. 
STP,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
STP,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
STP,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.LE00.IN,Derived using male and female life expectancy
STP,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
STP,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
STP,SP.POP.GROW,United Nations World Population Prospects
STP,SP.POP.TOTL,United Nations World Population Prospects
SUR,NE.CON.PRVT.PP.CD,Estimates are based on regression.
SUR,NE.CON.PRVT.PP.KD,Estimates are based on regression.
SUR,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
SUR,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
SUR,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
SUR,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
SUR,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
SUR,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SUR,PA.NUS.PPP,Estimates are based on regression.
SUR,PA.NUS.PPPC.RF,Estimates are based on regression.
SUR,PA.NUS.PRVT.PP,Estimates are based on regression.
SUR,SM.POP.NETM,Data sources : United Nations World Population Prospects
SUR,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. 
SUR,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
SUR,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
SUR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.LE00.IN,Derived using male and female life expectancy
SUR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SUR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SUR,SP.POP.GROW,United Nations World Population Prospects
SUR,SP.POP.TOTL,United Nations World Population Prospects
SVK,SM.POP.NETM,Data sources : United Nations World Population Prospects
SVK,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
SVK,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SVK,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SVK,SP.DYN.CBRT.IN,Data sources : Eurostat
SVK,SP.DYN.CDRT.IN,Data sources : Eurostat
SVK,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects, Council of Europe"
SVK,SP.DYN.LE00.IN,Derived using male and female life expectancy
SVK,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects, Council of Europe"
SVK,SP.DYN.TFRT.IN,Data sources : Eurostat
SVK,SP.POP.GROW,"Eurostat, Statistical Office of the Slovak Republic, Transmonee, Council of Europe"
SVK,SP.POP.TOTL,"Eurostat, Statistical Office of the Slovak Republic, Transmonee, Council of Europe"
SVN,SM.POP.NETM,Data sources : United Nations World Population Prospects
SVN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
SVN,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SVN,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SVN,SP.DYN.CBRT.IN,Data sources : Eurostat
SVN,SP.DYN.CDRT.IN,Data sources : Eurostat
SVN,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Council of Europe"
SVN,SP.DYN.LE00.IN,Derived using male and female life expectancy
SVN,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Council of Europe"
SVN,SP.DYN.TFRT.IN,"Data sources : Eurostat, United Nations World Population Prospects"
SVN,SP.POP.GROW,"Eurostat, Transmonee, Council of Europe"
SVN,SP.POP.TOTL,"Eurostat, Transmonee, Council of Europe"
SWE,SM.POP.NETM,Data sources : United Nations World Population Prospects
SWE,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
SWE,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SWE,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
SWE,SP.DYN.CBRT.IN,Data sources : Eurostat
SWE,SP.DYN.CDRT.IN,Data sources : Eurostat
SWE,SP.DYN.LE00.FE.IN,"Data sources : Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research"
SWE,SP.DYN.LE00.IN,Derived using male and female life expectancy
SWE,SP.DYN.LE00.MA.IN,"Data sources : Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research"
SWE,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistics Sweden"
SWE,SP.POP.GROW,"Eurostat, Statistics Sweden, United Nations Population and Vital Statistics Report, Council of Europe"
SWE,SP.POP.TOTL,"Eurostat, Statistics Sweden, United Nations Population and Vital Statistics Report, Council of Europe"
SWZ,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending."
SWZ,SM.POP.NETM,Data sources : United Nations World Population Prospects
SWZ,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
SWZ,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.LE00.IN,Derived using male and female life expectancy
SWZ,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SWZ,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SWZ,SP.POP.GROW,"2007 census final results and its projections, United Nations World Population Prospects"
SWZ,SP.POP.TOTL,"2007 census final results and its projections, United Nations World Population Prospects"
SXM,SP.DYN.CDRT.IN,Data sources : Central bureau of Statistics Netherlands Antilles
SXM,SP.DYN.LE00.FE.IN,Data sources : Central bureau of Statistics Netherlands Antilles
SXM,SP.DYN.LE00.IN,Derived using male and female life expectancy
SXM,SP.DYN.LE00.MA.IN,Data sources : Central bureau of Statistics Netherlands Antilles
SXM,SP.DYN.TFRT.IN,Data sources : Central bureau of Statistics Netherlands Antilles
SXM,SP.POP.GROW,"Department of Statistics, St. Maarten"
SXM,SP.POP.TOTL,"Department of Statistics, St. Maarten"
SYC,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
SYC,NE.CON.PRVT.PP.CD,Estimates are based on regression.
SYC,NE.CON.PRVT.PP.KD,Estimates are based on regression.
SYC,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
SYC,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
SYC,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
SYC,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
SYC,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
SYC,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
SYC,PA.NUS.PPP,Estimates are based on regression.
SYC,PA.NUS.PPPC.RF,Estimates are based on regression.
SYC,PA.NUS.PRVT.PP,Estimates are based on regression.
SYC,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
SYC,SP.DYN.AMRT.FE,Data sources : WHO life tables. World Bank estimate.
SYC,SP.DYN.AMRT.MA,Data sources : WHO life tables. World Bank estimate.
SYC,SP.DYN.CBRT.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.CDRT.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.LE00.FE.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.LE00.IN,Derived using male and female life expectancy
SYC,SP.DYN.LE00.MA.IN,Data sources : National Bureau of Statistics
SYC,SP.DYN.TFRT.IN,Data sources : National Bureau of Statistics
SYC,SP.POP.GROW,National Bureau of Statistics
SYC,SP.POP.TOTL,National Bureau of Statistics
SYR,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
SYR,SH.XPD.EXTR.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.OOPC.TO.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.OOPC.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PCAP, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PCAP.PP.KD, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PRIV.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PUBL, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PUBL.GX.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.PUBL.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SH.XPD.TOTL.ZS, The exchange rate used for the Syrian Arab Republic is the rate for non-commercial transactions from the Central Bank of Syria.
SYR,SM.POP.NETM,Data sources : United Nations World Population Prospects
SYR,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for the Syrian Arab Republic include Palestinian refugees registered by UNRWA.
SYR,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
SYR,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
SYR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.LE00.IN,Derived using male and female life expectancy
SYR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
SYR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
SYR,SP.POP.GROW,"United Nations World Population Prospects, UNCHR. Adjusted with refugees 2006 onwards."
SYR,SP.POP.TOTL,"United Nations World Population Prospects, UNCHR. Adjusted with refugees 2006 onwards."
TCA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TCA,SP.POP.GROW,United Nations World Population Prospects
TCA,SP.POP.TOTL,United Nations World Population Prospects
TCD,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
TCD,SM.POP.NETM,Data sources : United Nations World Population Prospects
TCD,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
TCD,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TCD,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TCD,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.LE00.IN,Derived using male and female life expectancy
TCD,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TCD,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TCD,SP.POP.GROW,United Nations World Population Prospects
TCD,SP.POP.TOTL,United Nations World Population Prospects
TGO,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Data include the effects of Paris Club debt restructuring agreement signed in 2008 and 2009. For 2010, partial implementation is included because of the late agreement date."
TGO,SM.POP.NETM,Data sources : United Nations World Population Prospects
TGO,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
TGO,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TGO,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TGO,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.LE00.IN,Derived using male and female life expectancy
TGO,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TGO,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TGO,SP.POP.GROW,United Nations World Population Prospects
TGO,SP.POP.TOTL,United Nations World Population Prospects
THA,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt and private nonguaranteed debt for 2010 and short-term debt from 2007 are based on reports provided by the country. 
THA,SM.POP.NETM,Data sources : United Nations World Population Prospects
THA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
THA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
THA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
THA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.IN,Derived using male and female life expectancy
THA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
THA,SP.POP.GROW,United Nations World Population Prospects
THA,SP.POP.TOTL,United Nations World Population Prospects
TJK,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt, long-term private nonguaranteed debt and short-term debt for 2010 are based on reports provided by the country."
TJK,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
TJK,SM.POP.NETM,Data sources : United Nations World Population Prospects
TJK,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TJK,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TJK,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TJK,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.IN,Derived using male and female life expectancy
TJK,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.POP.GROW,United Nations World Population Prospects
TJK,SP.POP.TOTL,United Nations World Population Prospects
TKM,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are the World Bank staff estimates. Data on long-term private nonguaranteed debt only cover European Bank for Reconstruction and Development. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending."
TKM,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TKM,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TKM,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TKM,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TKM,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TKM,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TKM,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TKM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TKM,PA.NUS.PPP,Estimates are based on regression.
TKM,PA.NUS.PPPC.RF,Estimates are based on regression.
TKM,PA.NUS.PRVT.PP,Estimates are based on regression.
TKM,SH.XPD.EXTR.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.OOPC.TO.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.OOPC.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PCAP.PP.KD,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SM.POP.NETM,Data sources : United Nations World Population Prospects
TKM,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TKM,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TKM,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TKM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.LE00.IN,Derived using male and female life expectancy
TKM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.POP.GROW,United Nations World Population Prospects
TKM,SP.POP.TOTL,United Nations World Population Prospects
TMP,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TMP,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TMP,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TMP,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TMP,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TMP,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TMP,PA.NUS.PPP,Estimates are based on regression.
TMP,PA.NUS.PPPC.RF,Estimates are based on regression.
TMP,PA.NUS.PRVT.PP,Estimates are based on regression.
TMP,SH.XPD.EXTR.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.OOPC.TO.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.OOPC.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PCAP,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PCAP.PP.KD,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PRIV.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL.GX.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
